
Predictions were generated on 09-Dec-2020 at 17:18:24 using AA AeroAcoustics (v1.00.00, 18-Aug-2016)

Number of observers      :    2;  Number of frequencies    :   34
Description from AA input file, line2: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
         0.9000	  7.396266E+001	  7.304682E+001	  7.192703E+001	  7.081406E+001	  6.960077E+001	  6.823465E+001	  6.670581E+001	  6.518251E+001	  6.354256E+001	  6.183437E+001	  6.017574E+001	  5.834106E+001	  5.600840E+001	  5.374239E+001	  5.165261E+001	  4.963665E+001	  4.836173E+001	  4.892419E+001	  4.989208E+001	  4.334262E+001	  5.273869E+001	  5.186853E+001	  3.766763E+001	  3.225091E+001	  2.997202E+001	  2.785900E+001	  2.566581E+001	  2.369165E+001	  2.165026E+001	  1.947857E+001	  1.735934E+001	  1.513103E+001	  1.251716E+001	  1.000069E+001	  5.567165E+001	  5.476820E+001	  5.366549E+001	  5.257403E+001	  5.139476E+001	  5.009377E+001	  4.869964E+001	  4.738160E+001	  4.621233E+001	  4.513352E+001	  4.383008E+001	  4.229379E+001	  3.983587E+001	  3.742631E+001	  3.547760E+001	  3.420298E+001	  3.404764E+001	  3.523760E+001	  3.413366E+001	  2.769683E+001	  3.914395E+001	  3.795315E+001	  2.369680E+001	  1.828670E+001	  1.608957E+001	  1.405017E+001	  1.190692E+001	  9.946206E+000	  7.889743E+000	  5.683548E+000	  3.525725E+000	  1.260812E+000	 -1.385398E+000	 -3.921598E+000
         1.0000	  7.380125E+001	  7.287952E+001	  7.175290E+001	  7.063324E+001	  6.941228E+001	  6.803603E+001	  6.649116E+001	  6.493949E+001	  6.323830E+001	  6.142540E+001	  5.971349E+001	  5.796529E+001	  5.579577E+001	  5.354148E+001	  5.136135E+001	  4.918709E+001	  4.755281E+001	  4.768920E+001	  4.954341E+001	  4.758366E+001	  5.275029E+001	  5.190226E+001	  3.763172E+001	  3.224342E+001	  3.009412E+001	  2.810923E+001	  2.602624E+001	  2.412174E+001	  2.212054E+001	  1.996395E+001	  1.784061E+001	  1.559480E+001	  1.294957E+001	  1.039661E+001	  5.552420E+001	  5.462516E+001	  5.352764E+001	  5.244002E+001	  5.126032E+001	  4.994501E+001	  4.849734E+001	  4.705735E+001	  4.555656E+001	  4.399980E+001	  4.242785E+001	  4.075707E+001	  3.864556E+001	  3.656177E+001	  3.468174E+001	  3.284179E+001	  3.158096E+001	  3.172339E+001	  3.206549E+001	  3.171192E+001	  3.960007E+001	  3.803260E+001	  2.344578E+001	  1.755216E+001	  1.529782E+001	  1.327158E+001	  1.116415E+001	  9.274685E+000	  7.312977E+000	  5.212731E+000	  3.153440E+000	  9.812210E-001	 -1.574175E+000	 -4.041716E+000
         1.1000	  7.372740E+001	  7.280574E+001	  7.167925E+001	  7.055969E+001	  6.933866E+001	  6.796164E+001	  6.641365E+001	  6.485453E+001	  6.313457E+001	  6.128746E+001	  5.953294E+001	  5.778020E+001	  5.570766E+001	  5.355882E+001	  5.140920E+001	  4.921620E+001	  4.743166E+001	  4.713378E+001	  4.895206E+001	  4.875064E+001	  5.232576E+001	  5.195041E+001	  3.768694E+001	  3.229761E+001	  3.013492E+001	  2.813382E+001	  2.603148E+001	  2.411105E+001	  2.209712E+001	  1.993165E+001	  1.780386E+001	  1.555708E+001	  1.291442E+001	  1.036669E+001	  5.569560E+001	  5.480850E+001	  5.372526E+001	  5.265113E+001	  5.148409E+001	  5.017664E+001	  4.872137E+001	  4.725824E+001	  4.568258E+001	  4.399669E+001	  4.233947E+001	  4.067166E+001	  3.881011E+001	  3.688287E+001	  3.521227E+001	  3.312177E+001	  3.132387E+001	  3.051687E+001	  3.117197E+001	  3.295396E+001	  3.909437E+001	  3.838989E+001	  2.374622E+001	  1.775058E+001	  1.548121E+001	  1.346208E+001	  1.136827E+001	  9.502664E+000	  7.571359E+000	  5.503437E+000	  3.472151E+000	  1.324011E+000	 -1.210404E+000	 -3.664150E+000
         1.2000	  7.370494E+001	  7.278712E+001	  7.166509E+001	  7.054976E+001	  6.933299E+001	  6.795996E+001	  6.641476E+001	  6.485551E+001	  6.313224E+001	  6.128274E+001	  5.954479E+001	  5.781934E+001	  5.576016E+001	  5.361715E+001	  5.146367E+001	  4.924079E+001	  4.736787E+001	  4.695375E+001	  4.907462E+001	  4.895088E+001	  5.209836E+001	  5.208444E+001	  3.779621E+001	  3.236622E+001	  3.019189E+001	  2.818561E+001	  2.607844E+001	  2.415668E+001	  2.214435E+001	  1.998289E+001	  1.786036E+001	  1.561977E+001	  1.298452E+001	  1.044359E+001	  5.591668E+001	  5.504306E+001	  5.397554E+001	  5.291611E+001	  5.176331E+001	  5.046761E+001	  4.901439E+001	  4.755692E+001	  4.596677E+001	  4.426363E+001	  4.263856E+001	  4.105706E+001	  3.927628E+001	  3.730910E+001	  3.563246E+001	  3.341448E+001	  3.138925E+001	  3.037812E+001	  3.164813E+001	  3.335669E+001	  3.810867E+001	  3.848667E+001	  2.383430E+001	  1.781882E+001	  1.554723E+001	  1.353565E+001	  1.144888E+001	  9.590752E+000	  7.667514E+000	  5.607019E+000	  3.580875E+000	  1.435708E+000	 -1.097891E+000	 -3.552654E+000
         1.3000	  7.357293E+001	  7.265277E+001	  7.152819E+001	  7.041055E+001	  6.919140E+001	  6.781564E+001	  6.626636E+001	  6.470010E+001	  6.295916E+001	  6.106423E+001	  5.924316E+001	  5.745935E+001	  5.548934E+001	  5.352086E+001	  5.149432E+001	  4.927482E+001	  4.725406E+001	  4.614465E+001	  4.780767E+001	  5.038592E+001	  5.223320E+001	  5.217669E+001	  3.788313E+001	  3.244089E+001	  3.025189E+001	  2.822501E+001	  2.609103E+001	  2.414410E+001	  2.210896E+001	  1.992914E+001	  1.779496E+001	  1.554816E+001	  1.291205E+001	  1.037523E+001	  5.611444E+001	  5.524759E+001	  5.418793E+001	  5.313590E+001	  5.199053E+001	  5.070166E+001	  4.925554E+001	  4.779503E+001	  4.618450E+001	  4.443182E+001	  4.273106E+001	  4.107545E+001	  3.934368E+001	  3.755031E+001	  3.591089E+001	  3.364018E+001	  3.146706E+001	  2.992287E+001	  3.048804E+001	  3.474455E+001	  3.801559E+001	  3.831930E+001	  2.370372E+001	  1.775769E+001	  1.549716E+001	  1.348046E+001	  1.138008E+001	  9.501863E+000	  7.555707E+000	  5.472559E+000	  3.427346E+000	  1.265535E+000	 -1.283406E+000	 -3.749092E+000
         1.4000	  7.349861E+001	  7.257546E+001	  7.144746E+001	  7.032663E+001	  6.910421E+001	  6.772501E+001	  6.617204E+001	  6.460197E+001	  6.285408E+001	  6.094550E+001	  5.908964E+001	  5.723866E+001	  5.521971E+001	  5.335913E+001	  5.151062E+001	  4.932394E+001	  4.731017E+001	  4.609323E+001	  4.714926E+001	  5.071328E+001	  5.224575E+001	  5.226892E+001	  3.797456E+001	  3.253249E+001	  3.033873E+001	  2.830077E+001	  2.614933E+001	  2.418341E+001	  2.212918E+001	  1.993255E+001	  1.778665E+001	  1.553257E+001	  1.289360E+001	  1.035847E+001	  5.662747E+001	  5.576851E+001	  5.471759E+001	  5.367345E+001	  5.253580E+001	  5.125424E+001	  4.981361E+001	  4.835658E+001	  4.673832E+001	  4.496766E+001	  4.323778E+001	  4.153264E+001	  3.971566E+001	  3.797894E+001	  3.645387E+001	  3.416729E+001	  3.194205E+001	  3.027363E+001	  3.043752E+001	  3.540313E+001	  3.875547E+001	  3.845917E+001	  2.389854E+001	  1.805624E+001	  1.581640E+001	  1.379755E+001	  1.168696E+001	  9.788701E+000	  7.817038E+000	  5.706939E+000	  3.637973E+000	  1.454657E+000	 -1.114946E+000	 -3.596297E+000
         1.5000	  7.356972E+001	  7.264834E+001	  7.152232E+001	  7.040325E+001	  6.918255E+001	  6.780497E+001	  6.625342E+001	  6.468405E+001	  6.293891E+001	  6.103794E+001	  5.920246E+001	  5.740421E+001	  5.547389E+001	  5.357460E+001	  5.159143E+001	  4.936420E+001	  4.732846E+001	  4.609238E+001	  4.732797E+001	  5.076773E+001	  5.201565E+001	  5.244154E+001	  3.810876E+001	  3.261356E+001	  3.041572E+001	  2.838478E+001	  2.624347E+001	  2.428960E+001	  2.224865E+001	  2.006480E+001	  1.792872E+001	  1.568176E+001	  1.304735E+001	  1.051360E+001	  5.721054E+001	  5.635913E+001	  5.531629E+001	  5.427913E+001	  5.314796E+001	  5.187215E+001	  5.043582E+001	  4.898270E+001	  4.736471E+001	  4.560250E+001	  4.389844E+001	  4.226466E+001	  4.054020E+001	  3.873674E+001	  3.699892E+001	  3.464876E+001	  3.237319E+001	  3.066159E+001	  3.109652E+001	  3.610675E+001	  3.919556E+001	  3.870382E+001	  2.416807E+001	  1.837409E+001	  1.614845E+001	  1.413808E+001	  1.203609E+001	  1.014077E+001	  8.168370E+000	  6.054361E+000	  3.978827E+000	  1.786104E+000	 -7.968521E-001	 -3.292313E+000
         1.6000	  7.358020E+001	  7.265942E+001	  7.153407E+001	  7.041564E+001	  6.919558E+001	  6.781867E+001	  6.626780E+001	  6.469942E+001	  6.295511E+001	  6.105738E+001	  5.922894E+001	  5.744641E+001	  5.552282E+001	  5.360038E+001	  5.160893E+001	  4.937301E+001	  4.733311E+001	  4.610890E+001	  4.750843E+001	  5.072611E+001	  5.190038E+001	  5.247377E+001	  3.814166E+001	  3.264602E+001	  3.044823E+001	  2.841862E+001	  2.627937E+001	  2.432818E+001	  2.229024E+001	  2.010934E+001	  1.797564E+001	  1.573060E+001	  1.309774E+001	  1.056488E+001	  5.743036E+001	  5.658021E+001	  5.553849E+001	  5.450204E+001	  5.337119E+001	  5.209514E+001	  5.065770E+001	  4.920265E+001	  4.758346E+001	  4.582826E+001	  4.413999E+001	  4.254642E+001	  4.083839E+001	  3.898658E+001	  3.719695E+001	  3.483013E+001	  3.254817E+001	  3.086488E+001	  3.163652E+001	  3.630595E+001	  3.882416E+001	  3.863503E+001	  2.415227E+001	  1.844166E+001	  1.622863E+001	  1.421932E+001	  1.211514E+001	  1.021218E+001	  8.229080E+000	  6.102891E+000	  4.015540E+000	  1.810831E+000	 -7.852816E-001	 -3.292229E+000
         1.7000	  7.350535E+001	  7.258265E+001	  7.145515E+001	  7.033474E+001	  6.911270E+001	  6.773384E+001	  6.618118E+001	  6.461155E+001	  6.286502E+001	  6.096254E+001	  5.912003E+001	  5.730077E+001	  5.531120E+001	  5.341594E+001	  5.154533E+001	  4.934769E+001	  4.733923E+001	  4.613652E+001	  4.736267E+001	  5.068913E+001	  5.220401E+001	  5.235421E+001	  3.806227E+001	  3.262250E+001	  3.043023E+001	  2.839515E+001	  2.624825E+001	  2.428776E+001	  2.223938E+001	  2.004829E+001	  1.790668E+001	  1.565583E+001	  1.301911E+001	  1.048489E+001	  5.749965E+001	  5.664642E+001	  5.560097E+001	  5.456077E+001	  5.342571E+001	  5.214482E+001	  5.070166E+001	  4.924097E+001	  4.761436E+001	  4.585882E+001	  4.416482E+001	  4.255953E+001	  4.079340E+001	  3.895703E+001	  3.730608E+001	  3.495483E+001	  3.270418E+001	  3.109488E+001	  3.191004E+001	  3.659593E+001	  3.856637E+001	  3.848881E+001	  2.409727E+001	  1.852177E+001	  1.632315E+001	  1.430552E+001	  1.218582E+001	  1.026019E+001	  8.250490E+000	  6.097288E+000	  3.986903E+000	  1.762117E+000	 -8.523226E-001	 -3.372259E+000
         1.8000	  7.349733E+001	  7.257511E+001	  7.144815E+001	  7.032826E+001	  6.910677E+001	  6.772854E+001	  6.617671E+001	  6.460818E+001	  6.286413E+001	  6.096707E+001	  5.913748E+001	  5.734471E+001	  5.538818E+001	  5.346945E+001	  5.153429E+001	  4.930999E+001	  4.729301E+001	  4.615488E+001	  4.752605E+001	  5.072677E+001	  5.246289E+001	  5.229600E+001	  3.801478E+001	  3.259118E+001	  3.040405E+001	  2.837353E+001	  2.623455E+001	  2.428210E+001	  2.224129E+001	  2.005640E+001	  1.791864E+001	  1.566955E+001	  1.303238E+001	  1.049574E+001	  5.762895E+001	  5.677124E+001	  5.572014E+001	  5.467405E+001	  5.353224E+001	  5.224336E+001	  5.079074E+001	  4.932111E+001	  4.768687E+001	  4.594324E+001	  4.427789E+001	  4.274679E+001	  4.104443E+001	  3.915804E+001	  3.747051E+001	  3.507248E+001	  3.282861E+001	  3.134441E+001	  3.258073E+001	  3.701222E+001	  3.854977E+001	  3.844025E+001	  2.413196E+001	  1.867500E+001	  1.649216E+001	  1.447494E+001	  1.235373E+001	  1.042016E+001	  8.398274E+000	  6.230264E+000	  4.104695E+000	  1.863771E+000	 -7.691563E-001	 -3.305877E+000
         1.9000	  7.357195E+001	  7.265140E+001	  7.152632E+001	  7.040815E+001	  6.918841E+001	  6.781199E+001	  6.626207E+001	  6.469585E+001	  6.295638E+001	  6.107123E+001	  5.927138E+001	  5.754352E+001	  5.563684E+001	  5.362728E+001	  5.156828E+001	  4.932720E+001	  4.728980E+001	  4.620270E+001	  4.798888E+001	  5.037145E+001	  5.222727E+001	  5.233149E+001	  3.804122E+001	  3.260438E+001	  3.041941E+001	  2.839758E+001	  2.627161E+001	  2.433305E+001	  2.230612E+001	  2.013339E+001	  1.800406E+001	  1.576021E+001	  1.312519E+001	  1.058756E+001	  5.765241E+001	  5.678636E+001	  5.572498E+001	  5.466843E+001	  5.351489E+001	  5.221255E+001	  5.074457E+001	  4.926158E+001	  4.761857E+001	  4.590476E+001	  4.430893E+001	  4.294020E+001	  4.134137E+001	  3.930467E+001	  3.755177E+001	  3.510804E+001	  3.285525E+001	  3.155636E+001	  3.362242E+001	  3.697400E+001	  3.814363E+001	  3.836681E+001	  2.414299E+001	  1.879855E+001	  1.663069E+001	  1.461760E+001	  1.250002E+001	  1.056346E+001	  8.533949E+000	  6.354601E+000	  4.215617E+000	  1.958827E+000	 -6.938954E-001	 -3.249783E+000
         2.0000	  7.366882E+001	  7.274768E+001	  7.162184E+001	  7.050289E+001	  6.928228E+001	  6.790487E+001	  6.635391E+001	  6.478626E+001	  6.304595E+001	  6.115848E+001	  5.935376E+001	  5.761874E+001	  5.571340E+001	  5.370893E+001	  5.164657E+001	  4.941200E+001	  4.738588E+001	  4.623814E+001	  4.792578E+001	  5.045148E+001	  5.210514E+001	  5.243548E+001	  3.812637E+001	  3.266089E+001	  3.046987E+001	  2.844681E+001	  2.631901E+001	  2.437884E+001	  2.235048E+001	  2.017650E+001	  1.804624E+001	  1.580178E+001	  1.316658E+001	  1.062937E+001	  5.759060E+001	  5.671378E+001	  5.563942E+001	  5.457001E+001	  5.340248E+001	  5.208481E+001	  5.059995E+001	  4.910287E+001	  4.745067E+001	  4.577380E+001	  4.423578E+001	  4.298835E+001	  4.146182E+001	  3.938181E+001	  3.773170E+001	  3.525820E+001	  3.304527E+001	  3.189827E+001	  3.420016E+001	  3.735096E+001	  3.771245E+001	  3.842081E+001	  2.428328E+001	  1.904343E+001	  1.688053E+001	  1.485964E+001	  1.272915E+001	  1.077265E+001	  8.718712E+000	  6.513061E+000	  4.349810E+000	  2.069814E+000	 -6.065691E-001	 -3.181411E+000
         2.1000	  7.373203E+001	  7.281037E+001	  7.168390E+001	  7.056432E+001	  6.934303E+001	  6.796488E+001	  6.641313E+001	  6.484446E+001	  6.310224E+001	  6.120944E+001	  5.939257E+001	  5.763173E+001	  5.571071E+001	  5.373379E+001	  5.168789E+001	  4.945111E+001	  4.743513E+001	  4.627944E+001	  4.774603E+001	  5.057145E+001	  5.217033E+001	  5.249019E+001	  3.816597E+001	  3.267693E+001	  3.047940E+001	  2.845287E+001	  2.632056E+001	  2.437617E+001	  2.234392E+001	  2.016667E+001	  1.803422E+001	  1.578851E+001	  1.315305E+001	  1.061662E+001	  5.747129E+001	  5.658562E+001	  5.550069E+001	  5.442101E+001	  5.324265E+001	  5.191398E+001	  5.041772E+001	  4.891391E+001	  4.726232E+001	  4.565149E+001	  4.419201E+001	  4.308491E+001	  4.164684E+001	  3.956567E+001	  3.807152E+001	  3.557751E+001	  3.342355E+001	  3.244117E+001	  3.474206E+001	  3.796801E+001	  3.753324E+001	  3.859234E+001	  2.456152E+001	  1.944344E+001	  1.728390E+001	  1.525065E+001	  1.310222E+001	  1.112103E+001	  9.037956E+000	  6.801699E+000	  4.610943E+000	  2.305368E+000	 -3.963111E-001	 -2.990794E+000
         2.2000	  7.370233E+001	  7.278186E+001	  7.165682E+001	  7.053867E+001	  6.931892E+001	  6.794246E+001	  6.639253E+001	  6.482601E+001	  6.308595E+001	  6.119589E+001	  5.938619E+001	  5.763082E+001	  5.568860E+001	  5.368348E+001	  5.162984E+001	  4.939366E+001	  4.737920E+001	  4.627611E+001	  4.798612E+001	  5.036061E+001	  5.204131E+001	  5.234142E+001	  3.804475E+001	  3.259127E+001	  3.039827E+001	  2.837275E+001	  2.624300E+001	  2.430162E+001	  2.227240E+001	  2.009787E+001	  1.796747E+001	  1.572325E+001	  1.308870E+001	  1.055232E+001	  5.711694E+001	  5.622274E+001	  5.512785E+001	  5.403877E+001	  5.285104E+001	  5.151413E+001	  5.001066E+001	  4.850917E+001	  4.687730E+001	  4.540174E+001	  4.410629E+001	  4.325452E+001	  4.193694E+001	  3.978767E+001	  3.845176E+001	  3.596036E+001	  3.388649E+001	  3.312306E+001	  3.580227E+001	  3.840580E+001	  3.759711E+001	  3.863105E+001	  2.478834E+001	  1.987506E+001	  1.772888E+001	  1.568447E+001	  1.352136E+001	  1.151777E+001	  9.406731E+000	  7.139767E+000	  4.920120E+000	  2.586204E+000	 -1.455335E-001	 -2.765547E+000
         2.3000	  7.360948E+001	  7.268951E+001	  7.156518E+001	  7.044780E+001	  6.922896E+001	  6.785359E+001	  6.630503E+001	  6.473982E+001	  6.300330E+001	  6.110942E+001	  5.929697E+001	  5.753100E+001	  5.556449E+001	  5.356034E+001	  5.151970E+001	  4.929192E+001	  4.727261E+001	  4.622373E+001	  4.792457E+001	  5.023296E+001	  5.224215E+001	  5.212860E+001	  3.786847E+001	  3.246474E+001	  3.027821E+001	  2.825142E+001	  2.612154E+001	  2.417969E+001	  2.214949E+001	  1.997373E+001	  1.784220E+001	  1.559690E+001	  1.296114E+001	  1.042348E+001	  5.658028E+001	  5.567489E+001	  5.456723E+001	  5.346671E+001	  5.226878E+001	  5.092620E+001	  4.942142E+001	  4.793893E+001	  4.644386E+001	  4.513364E+001	  4.407904E+001	  4.353515E+001	  4.235171E+001	  4.018112E+001	  3.904034E+001	  3.659531E+001	  3.462453E+001	  3.415827E+001	  3.688234E+001	  3.910034E+001	  3.833497E+001	  3.867460E+001	  2.510727E+001	  2.046625E+001	  1.833621E+001	  1.627377E+001	  1.408668E+001	  1.204809E+001	  9.893794E+000	  7.579533E+000	  5.315684E+000	  2.938827E+000	  1.621152E-001	 -2.495591E+000
         2.4000	  7.357306E+001	  7.265250E+001	  7.152752E+001	  7.040957E+001	  6.919021E+001	  6.781439E+001	  6.626551E+001	  6.469986E+001	  6.296174E+001	  6.106206E+001	  5.923548E+001	  5.744614E+001	  5.548163E+001	  5.351255E+001	  5.147603E+001	  4.925454E+001	  4.721683E+001	  4.613578E+001	  4.756931E+001	  5.027801E+001	  5.246171E+001	  5.202053E+001	  3.777409E+001	  3.238939E+001	  3.020444E+001	  2.817513E+001	  2.604300E+001	  2.409840E+001	  2.206502E+001	  1.988601E+001	  1.775170E+001	  1.550398E+001	  1.286596E+001	  1.032658E+001	  5.620948E+001	  5.529409E+001	  5.417561E+001	  5.306690E+001	  5.186577E+001	  5.053447E+001	  4.905555E+001	  4.764489E+001	  4.636081E+001	  4.543775E+001	  4.471193E+001	  4.447600E+001	  4.339023E+001	  4.122132E+001	  4.023078E+001	  3.789137E+001	  3.608261E+001	  3.593359E+001	  3.850698E+001	  4.023791E+001	  3.909496E+001	  3.902833E+001	  2.583876E+001	  2.152067E+001	  1.940643E+001	  1.732146E+001	  1.510215E+001	  1.301603E+001	  1.080204E+001	  8.421156E+000	  6.093765E+000	  3.654196E+000	  8.111354E-001	 -1.902277E+000
         2.5000	  7.367492E+001	  7.275472E+001	  7.163008E+001	  7.051238E+001	  6.929319E+001	  6.791746E+001	  6.636852E+001	  6.480294E+001	  6.306544E+001	  6.116839E+001	  5.934909E+001	  5.757256E+001	  5.561788E+001	  5.362370E+001	  5.153393E+001	  4.930991E+001	  4.728526E+001	  4.620619E+001	  4.777355E+001	  5.019489E+001	  5.214871E+001	  5.207307E+001	  3.781254E+001	  3.240685E+001	  3.021930E+001	  2.819255E+001	  2.606389E+001	  2.412309E+001	  2.209365E+001	  1.991815E+001	  1.778626E+001	  1.554002E+001	  1.290266E+001	  1.036320E+001	  5.612238E+001	  5.520336E+001	  5.408237E+001	  5.297550E+001	  5.178762E+001	  5.050362E+001	  4.910933E+001	  4.789379E+001	  4.709369E+001	  4.684666E+001	  4.656275E+001	  4.660162E+001	  4.548709E+001	  4.319277E+001	  4.224186E+001	  4.009585E+001	  3.856972E+001	  3.877040E+001	  4.148578E+001	  4.185228E+001	  3.937386E+001	  3.976737E+001	  2.718583E+001	  2.329284E+001	  2.119967E+001	  1.909292E+001	  1.683957E+001	  1.469863E+001	  1.241205E+001	  9.945727E+000	  7.532346E+000	  5.003376E+000	  2.060621E+000	 -7.406794E-001
         2.6000	  7.381335E+001	  7.289388E+001	  7.176997E+001	  7.065285E+001	  6.943415E+001	  6.805876E+001	  6.650991E+001	  6.494394E+001	  6.320490E+001	  6.131231E+001	  5.950127E+001	  5.773859E+001	  5.578083E+001	  5.375222E+001	  5.162654E+001	  4.939213E+001	  4.735801E+001	  4.628600E+001	  4.805777E+001	  5.016396E+001	  5.189759E+001	  5.226185E+001	  3.795027E+001	  3.247321E+001	  3.027528E+001	  2.824993E+001	  2.612235E+001	  2.418339E+001	  2.215648E+001	  1.998374E+001	  1.785425E+001	  1.561015E+001	  1.297490E+001	  1.043729E+001	  5.605005E+001	  5.513150E+001	  5.401368E+001	  5.291509E+001	  5.174858E+001	  5.052737E+001	  4.926942E+001	  4.838719E+001	  4.790700E+001	  4.930692E+001	  4.961200E+001	  4.994937E+001	  4.873994E+001	  4.618378E+001	  4.517039E+001	  4.306322E+001	  4.181957E+001	  4.246453E+001	  4.554568E+001	  4.477577E+001	  4.039044E+001	  4.104007E+001	  2.950628E+001	  2.616816E+001	  2.411192E+001	  2.199316E+001	  1.971355E+001	  1.751904E+001	  1.515382E+001	  1.258674E+001	  1.006351E+001	  7.411217E+000	  4.319492E+000	  1.376279E+000
         2.7000	  7.380304E+001	  7.288320E+001	  7.175888E+001	  7.064139E+001	  6.942232E+001	  6.804652E+001	  6.649714E+001	  6.493028E+001	  6.318968E+001	  6.128975E+001	  5.946305E+001	  5.767211E+001	  5.570192E+001	  5.371311E+001	  5.162238E+001	  4.939452E+001	  4.736038E+001	  4.622887E+001	  4.779844E+001	  5.028864E+001	  5.188031E+001	  5.227612E+001	  3.795404E+001	  3.246181E+001	  3.025910E+001	  2.822945E+001	  2.609539E+001	  2.415013E+001	  2.211739E+001	  1.993992E+001	  1.780746E+001	  1.556186E+001	  1.292659E+001	  1.039030E+001	  5.571631E+001	  5.479628E+001	  5.367797E+001	  5.258011E+001	  5.141392E+001	  5.018322E+001	  4.893954E+001	  4.808188E+001	  4.822212E+001	  4.966293E+001	  5.091356E+001	  5.247645E+001	  5.225616E+001	  4.982332E+001	  4.955965E+001	  4.655999E+001	  4.398009E+001	  4.354563E+001	  4.738963E+001	  4.983670E+001	  4.544743E+001	  4.557877E+001	  3.353761E+001	  3.000508E+001	  2.800509E+001	  2.598417E+001	  2.382962E+001	  2.177263E+001	  1.956078E+001	  1.715379E+001	  1.477268E+001	  1.224705E+001	  9.268524E+000	  6.397022E+000
         2.8000	  7.364836E+001	  7.272807E+001	  7.160336E+001	  7.048564E+001	  6.926645E+001	  6.789068E+001	  6.634157E+001	  6.477515E+001	  6.303359E+001	  6.112985E+001	  5.929243E+001	  5.747783E+001	  5.548334E+001	  5.352376E+001	  5.148657E+001	  4.928503E+001	  4.726373E+001	  4.612466E+001	  4.752477E+001	  5.018156E+001	  5.206721E+001	  5.201896E+001	  3.775275E+001	  3.233898E+001	  3.014741E+001	  2.811556E+001	  2.597826E+001	  2.402867E+001	  2.199091E+001	  1.980857E+001	  1.767237E+001	  1.542399E+001	  1.278666E+001	  1.024916E+001	  5.519311E+001	  5.426895E+001	  5.314224E+001	  5.202816E+001	  5.082564E+001	  4.950250E+001	  4.809810E+001	  4.673420E+001	  4.575561E+001	  4.554009E+001	  4.551156E+001	  4.580293E+001	  4.455770E+001	  4.205526E+001	  4.060702E+001	  3.834065E+001	  3.684869E+001	  3.732938E+001	  4.063228E+001	  4.071730E+001	  3.509371E+001	  3.501072E+001	  2.435969E+001	  2.137747E+001	  1.935079E+001	  1.722456E+001	  1.492050E+001	  1.268089E+001	  1.025074E+001	  7.600203E+000	  4.984919E+000	  2.227691E+000	 -9.928714E-001	 -4.060279E+000
         2.9000	  7.351791E+001	  7.259782E+001	  7.147344E+001	  7.035612E+001	  6.913745E+001	  6.776239E+001	  6.621446E+001	  6.464917E+001	  6.291074E+001	  6.100808E+001	  5.917590E+001	  5.736814E+001	  5.537239E+001	  5.340358E+001	  5.135534E+001	  4.915497E+001	  4.714036E+001	  4.605957E+001	  4.755552E+001	  5.010836E+001	  5.243542E+001	  5.182870E+001	  3.759276E+001	  3.222560E+001	  3.004496E+001	  2.801614E+001	  2.588328E+001	  2.393705E+001	  2.190164E+001	  1.972065E+001	  1.758481E+001	  1.533590E+001	  1.269687E+001	  1.015679E+001	  5.489547E+001	  5.397793E+001	  5.285891E+001	  5.175070E+001	  5.054925E+001	  4.921077E+001	  4.774206E+001	  4.627255E+001	  4.486048E+001	  4.365087E+001	  4.253259E+001	  4.140877E+001	  3.934661E+001	  3.721279E+001	  3.534360E+001	  3.373852E+001	  3.265751E+001	  3.306453E+001	  3.530909E+001	  3.411562E+001	  3.769436E+001	  3.720696E+001	  2.314443E+001	  1.793719E+001	  1.570254E+001	  1.358328E+001	  1.134279E+001	  9.287285E+000	  7.142523E+000	  4.863077E+000	  2.655955E+000	  3.603773E-001	 -2.299888E+000	 -4.833784E+000
